Brand,Model,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Car_Age
TOYOTA,COROLLA 121 G,1500.0,Automatic,Petrol,231000.0,Matara,0,USED,1,1,1,1,57.5,21
TOYOTA,COROLLA 121 G,1490.0,Automatic,Petrol,242000.0,Eheliyagoda,0,USED,1,1,1,1,63.5,22
TOYOTA,COROLLA 121 G,1500.0,Automatic,Petrol,264000.0,Gampaha,0,USED,1,1,1,1,52.9,24
TOYOTA,COROLLA 121 G GRADE,1500.0,Manual,Petrol,264000.0,Bandaragama,0,USED,1,1,1,1,50.0,24
TOYOTA,COROLLA 121 G GRADE,1500.0,Automatic,Petrol,264000.0,Piliyandala,0,USED,1,1,1,1,49.95,24
TOYOTA,COROLLA 121 G GRADE,1500.0,Automatic,Petrol,253000.0,Malabe,0,USED,1,1,1,1,60.0,23
TOYOTA,COROLLA 121 G GRADE,1500.0,Automatic,Petrol,242000.0,Kegalle,0,USED,1,1,1,1,62.75,22
TOYOTA,COROLLA 121 G GRADE,1500.0,Automatic,Petrol,231000.0,Ampara,0,USED,1,1,1,1,64.5,21
TOYOTA,COROLLA 121 G GRADE,1500.0,Automatic,Petrol,242000.0,Kalawana,0,USED,1,1,1,1,62.0,21
TOYOTA,COROLLA 121 G GRADE,1500.0,Automatic,Petrol,242000.0,Kegalle,0,USED,1,1,1,1,61.0,21
TOYOTA,COROLLA 121 G GRADE,1500.0,Automatic,Petrol,242000.0,Kurunegala,0,USED,1,1,1,1,67.5,21
TOYOTA,COROLLA 121 G GRADE NZE121,1490.0,Automatic,Petrol,264000.0,Kurunegala,0,USED,1,1,1,1,58.75,24
TOYOTA,COROLLA 121 G TYPE,1500.0,Automatic,Petrol,253000.0,Colombo,0,USED,1,1,1,1,59.0,23
TOYOTA,COROLLA 121 GLI,1600.0,Automatic,Petrol,264000.0,Mawanella,0,USED,1,1,1,1,58.5,24
TOYOTA,COROLLA 121 LX,1500.0,Automatic,Petrol,220000.0,Colombo,0,USED,1,1,1,1,59.9,19
TOYOTA,COROLLA 121 LX LIMITED,1500.0,Automatic,Petrol,220000.0,Kurunegala,0,USED,1,1,1,1,59.5,20
TOYOTA,COROLLA 121 LXI LIMITED,1500.0,Automatic,Petrol,242000.0,Kottawa,0,USED,1,1,1,1,57.9,22
TOYOTA,COROLLA 121 X,1495.0,Automatic,Petrol,253000.0,Malabe,0,USED,1,1,1,1,58.9,23
TOYOTA,COROLLA 121 X,1500.0,Automatic,Petrol,242000.0,Colombo,0,USED,1,1,1,1,62.0,22
TOYOTA,COROLLA 141,1598.0,Automatic,Petrol,165000.0,Malabe,0,USED,1,1,Not_Available,1,75.25,15
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,198000.0,Colombo,0,USED,1,1,1,1,61.0,18
TOYOTA,COROLLA 141,1500.0,Manual,Petrol,165000.0,Colombo,0,USED,1,1,1,1,65.9,15
TOYOTA,COROLLA 141,1590.0,Automatic,Petrol,198000.0,Dankotuwa,0,USED,1,1,1,1,64.75,18
TOYOTA,COROLLA 141,1590.0,Automatic,Petrol,187000.0,Colombo,0,USED,1,1,1,1,68.5,17
TOYOTA,COROLLA 141,2000.0,Manual,Diesel,143000.0,Homagama,0,USED,1,1,1,1,75.25,13
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,198000.0,Malabe,0,USED,1,1,1,1,68.75,18
TOYOTA,COROLLA 141,1590.0,Automatic,Petrol,187000.0,Colombo,0,USED,1,1,1,1,70.9,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Kelaniya,0,USED,1,1,1,1,68.75,17
TOYOTA,COROLLA 141,1590.0,Automatic,Petrol,187000.0,Homagama,0,USED,1,1,1,1,64.77380952380952,17
TOYOTA,COROLLA 141,1500.0,Automatic,Petrol,187000.0,Kandy,0,USED,1,1,1,1,64.25,17
TOYOTA,COROLLA 141,1500.0,Automatic,Petrol,187000.0,Colombo,0,USED,1,1,1,1,63.95,17
TOYOTA,COROLLA 141,1598.0,Automatic,Petrol,187000.0,Colombo,0,USED,1,1,1,1,62.0,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,198000.0,Mawanella,0,USED,1,1,1,1,72.5,18
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,154000.0,Moratuwa,0,USED,1,1,1,1,75.25,14
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Kegalle,0,USED,1,1,1,1,64.77380952380952,17
TOYOTA,COROLLA 141,2000.0,Manual,Diesel,143000.0,Nawala,0,USED,1,1,1,1,75.25,13
TOYOTA,COROLLA 141,2000.0,Manual,Diesel,187000.0,Matale,0,USED,1,1,1,1,60.0,17
TOYOTA,COROLLA 141,2000.0,Manual,Diesel,187000.0,Ragama,0,USED,1,1,1,1,62.0,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Ampara,0,USED,1,1,1,1,66.25,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Mawanella,0,USED,1,1,1,1,69.0,17
TOYOTA,COROLLA 141,2000.0,Manual,Diesel,187000.0,Kiribathgoda,Ongoing Lease,USED,1,1,1,1,58.0,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Anuradapura,0,USED,1,1,1,1,67.0,17
TOYOTA,COROLLA 141,2000.0,Manual,Diesel,198000.0,Gampaha,0,USED,1,1,Not_Available,1,66.5,18
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Kuliyapitiya,0,USED,1,1,1,1,64.77380952380952,17
TOYOTA,COROLLA 141,1500.0,Automatic,Petrol,165000.0,Battaramulla,0,USED,1,1,1,1,75.25,15
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,198000.0,Kiribathgoda,0,USED,1,1,1,1,63.9,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Kalutara,0,USED,1,1,1,1,68.0,16
TOYOTA,COROLLA 141,1589.0,Automatic,Petrol,187000.0,Colombo,0,USED,1,1,1,1,64.77380952380952,16
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Nattandiya,0,USED,1,1,1,1,62.0,16
TOYOTA,COROLLA 141,1500.0,Manual,Diesel,187000.0,Negombo,0,USED,1,1,1,1,57.25,16
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Marawila,0,USED,1,1,1,1,59.0,16
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,198000.0,Kotte,0,USED,1,1,1,1,64.0,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Kaduwela,0,USED,1,1,1,1,68.5,16
TOYOTA,COROLLA 141,1900.0,Automatic,Petrol,187000.0,Negombo,0,USED,1,1,1,1,66.85,16
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Gampola,0,USED,1,1,1,1,65.5,16
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Anuradapura,Ongoing Lease,USED,1,1,1,1,68.3,16
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,198000.0,Trincomalee,0,USED,1,1,1,1,64.75,17
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Colombo,0,USED,1,1,1,1,66.5,16
TOYOTA,COROLLA 141,1600.0,Automatic,Petrol,187000.0,Anuradapura,0,USED,1,1,1,1,64.77380952380952,16
TOYOTA,COROLLA 141,1500.0,Automatic,Petrol,198000.0,Piliyandala,0,USED,1,1,1,1,68.5,17
TOYOTA,COROLLA 141 LX,1600.0,Automatic,Petrol,165000.0,Nugegoda,0,USED,1,1,1,1,87.9,15
TOYOTA,COROLLA 141 LX,1600.0,Automatic,Petrol,187000.0,Nittambuwa,0,USED,1,1,1,1,68.0,17
TOYOTA,COROLLA 141 LX,1600.0,Manual,Petrol,165000.0,Nittambuwa,0,USED,1,1,1,1,87.9,15
TOYOTA,COROLLA 141 LX LIMITED,1600.0,Automatic,Petrol,187000.0,Colombo,0,USED,1,1,1,1,68.75,17
TOYOTA,COROLLA 2,1450.0,Manual,Diesel,385000.0,Gampaha,0,USED,1,1,Not_Available,Not_Available,24.325000000000003,35
TOYOTA,COROLLA 2,1450.0,Manual,Petrol,385000.0,Colombo,0,USED,1,1,Not_Available,Not_Available,24.325000000000003,35
TOYOTA,COROLLA 2,1500.0,Manual,Diesel,352000.0,Veyangoda,0,USED,1,1,Not_Available,Not_Available,12.5,32
TOYOTA,COROLLA 2,1500.0,Manual,Diesel,407000.0,Hatton,0,USED,1,Not_Available,Not_Available,Not_Available,17.5,37
TOYOTA,COROLLA 2,1500.0,Manual,Diesel,407000.0,Matara,0,USED,1,1,Not_Available,Not_Available,15.5,37
TOYOTA,COROLLA 2,1400.0,Manual,Petrol,330000.0,Kurunegala,0,USED,1,1,1,1,24.325000000000003,30
TOYOTA,COROLLA 2,1500.0,Manual,Diesel,407000.0,Matara,0,USED,1,1,Not_Available,Not_Available,15.5,37
TOYOTA,COROLLA 2,1300.0,Manual,Petrol,385000.0,Gampaha,0,USED,1,1,1,1,15.85,35
TOYOTA,COROLLA 2,1450.0,Manual,Diesel,385000.0,Piliyandala,0,USED,1,1,Not_Available,Not_Available,13.75,35
TOYOTA,COROLLA 2,1500.0,Manual,Diesel,319000.0,Gampola,0,USED,1,1,Not_Available,Not_Available,17.5,29
TOYOTA,COROLLA 2,1500.0,Manual,Petrol,352000.0,Veyangoda,0,USED,1,Not_Available,Not_Available,Not_Available,12.5,31
TOYOTA,COROLLA 2,1300.0,Manual,Petrol,418000.0,Matale,0,USED,Not_Available,1,Not_Available,Not_Available,11.75,37
TOYOTA,COROLLA 2,1450.0,Manual,Petrol,418000.0,Panadura,0,USED,1,1,Not_Available,Not_Available,12.95,37
TOYOTA,COROLLA 2 1N TURBO,1500.0,Manual,Diesel,407000.0,Colombo,0,USED,1,1,Not_Available,Not_Available,14.0,37
TOYOTA,COROLLA 2 CORSA EL51,1300.0,Automatic,Petrol,308000.0,Colombo,0,USED,1,1,1,1,32.5,28
TOYOTA,COROLLA 2 EL 31 CORSA,1500.0,Manual,Petrol,396000.0,Matara,0,USED,1,1,Not_Available,Not_Available,14.25,36
TOYOTA,COROLLA 2 STARLET MODIFIED,1300.0,Manual,Petrol,352000.0,Negombo,0,USED,1,1,Not_Available,Not_Available,20.5,31
TOYOTA,COROLLA 2 WINDY,1300.0,Automatic,Petrol,319000.0,Piliyandala,0,USED,1,1,1,1,26.25,29
TOYOTA,COROLLA 2 WINDY,1300.0,Manual,Petrol,363000.0,Kurunegala,0,USED,1,1,Not_Available,Not_Available,20.75,33
TOYOTA,COROLLA 2 WINDY,1300.0,Automatic,Petrol,363000.0,Kegalle,0,USED,1,1,Not_Available,Not_Available,24.25,33
TOYOTA,COROLLA AE100,1330.0,Manual,Petrol,352000.0,Kurunegala,0,USED,1,1,Not_Available,Not_Available,24.0,32
TOYOTA,COROLLA AE100,1970.0,Manual,Diesel,363000.0,Gampaha,0,USED,1,1,1,1,24.0,33
TOYOTA,COROLLA AE100,1970.0,Manual,Diesel,363000.0,Tangalle,0,USED,1,1,Not_Available,Not_Available,19.75,33
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,363000.0,Ratnapura,0,USED,1,1,1,1,25.8,33
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,374000.0,Kurunegala,0,USED,1,1,1,1,23.75,34
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,330000.0,Matugama,0,USED,1,1,1,1,17.0,30
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,374000.0,Kalutara,0,USED,1,1,1,Not_Available,21.95,34
TOYOTA,COROLLA AE100,1300.0,Manual,Petrol,352000.0,Ragama,0,USED,1,1,1,1,19.5,32
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,374000.0,Kandy,0,USED,1,1,1,1,24.25,34
TOYOTA,COROLLA AE100,1300.0,Manual,Petrol,363000.0,Horana,0,USED,1,1,1,Not_Available,22.75,33
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,363000.0,Ratnapura,0,USED,1,1,1,1,27.0,33
TOYOTA,COROLLA AE100,1300.0,Manual,Petrol,363000.0,Mirigama,0,USED,1,1,1,Not_Available,19.0,33
TOYOTA,COROLLA AE100,1300.0,Manual,Petrol,363000.0,Kiribathgoda,0,USED,1,1,Not_Available,Not_Available,20.7,33
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,352000.0,Gampaha,Ongoing Lease,USED,1,1,1,1,24.5,32
TOYOTA,COROLLA AE100,2000.0,Manual,Diesel,352000.0,Matara,0,USED,1,1,1,1,24.5,32
TOYOTA,COROLLA AE100,1500.0,Automatic,Petrol,374000.0,Gampaha,0,USED,1,1,Not_Available,Not_Available,22.5,34
TOYOTA,COROLLA AE100,1490.0,Manual,Petrol,319000.0,Embilipitiya,0,USED,1,1,1,1,26.0,29
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,363000.0,Colombo,0,USED,1,1,1,1,26.5,32
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,330000.0,Kadawatha,0,USED,1,1,Not_Available,1,19.75,29
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,352000.0,Kuliyapitiya,0,USED,1,1,1,1,24.0,31
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,374000.0,Gampaha,0,USED,1,1,Not_Available,Not_Available,21.65,33
TOYOTA,COROLLA AE100,1500.0,Manual,Petrol,352000.0,Negombo,0,USED,1,1,1,1,23.75,31
TOYOTA,COROLLA AE100 G TOURING,1500.0,Automatic,Petrol,264000.0,Anuradapura,0,USED,1,1,1,1,34.0,23
TOYOTA,COROLLA AE100 LX LIMITED,1500.0,Manual,Petrol,374000.0,Kurunegala,0,USED,1,1,1,1,23.75,34
TOYOTA,COROLLA AE100 SE LIMITED,1500.0,Manual,Petrol,363000.0,Matara,0,USED,1,1,1,1,12.3456792,33
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,308000.0,Galle,0,USED,1,1,1,1,39.25,28
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,286000.0,Ratnapura,0,USED,1,1,1,1,47.0,26
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,330000.0,Gampaha,0,USED,1,1,1,1,43.9,30
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,319000.0,Kurunegala,0,USED,1,1,1,1,32.75,29
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,308000.0,Moneragala,0,USED,1,1,1,1,31.75,28
TOYOTA,COROLLA AE110,1500.0,Manual,Petrol,319000.0,Minuwangoda,0,USED,1,1,1,1,28.0,29
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,286000.0,Eheliyagoda,0,USED,1,1,1,1,43.2875,26
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,297000.0,Wennappuwa,0,USED,1,1,1,1,47.0,27
TOYOTA,COROLLA AE110,1490.0,Automatic,Petrol,330000.0,Colombo,0,USED,1,1,1,1,36.95,30
TOYOTA,COROLLA AE110,1587.0,Manual,Petrol,242000.0,Kandy,0,USED,1,1,1,1,37.5,22
TOYOTA,COROLLA AE110,1330.0,Automatic,Petrol,286000.0,Wennappuwa,0,USED,1,1,1,1,41.25,26
TOYOTA,COROLLA AE110,1500.0,Manual,Petrol,275000.0,Embilipitiya,Ongoing Lease,USED,1,1,1,1,44.5,25
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,187000.0,Nugegoda,0,USED,1,1,1,1,43.95,17
TOYOTA,COROLLA AE110,1490.0,Manual,Petrol,286000.0,Anuradapura,Ongoing Lease,USED,1,1,1,1,44.9,26
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,187000.0,Homagama,0,USED,1,1,1,1,43.95,17
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,308000.0,Bandaragama,0,USED,1,1,1,1,37.425,28
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,308000.0,Horana,0,USED,1,1,1,1,39.75,28
TOYOTA,COROLLA AE110,1490.0,Automatic,Petrol,330000.0,Malabe,0,USED,1,1,1,Not_Available,36.95,30
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,297000.0,Matara,0,USED,1,1,1,1,47.0,27
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,286000.0,Embilipitiya,0,USED,1,1,1,1,40.0,25
TOYOTA,COROLLA AE110,1500.0,Automatic,Petrol,308000.0,Ratnapura,0,USED,1,1,1,1,38.95,27
TOYOTA,COROLLA AE110,1500.0,Manual,Petrol,330000.0,Kegalle,0,USED,1,1,1,1,30.0,29
TOYOTA,COROLLA AE110 G GRADE,1500.0,Automatic,Petrol,308000.0,Katunayake,0,USED,1,1,1,1,33.5,28
TOYOTA,COROLLA AE110 L GRADE,1500.0,Automatic,Petrol,187000.0,Nugegoda,0,USED,1,1,1,1,47.5,17
TOYOTA,COROLLA AE110 RIVIERE,1500.0,Automatic,Petrol,286000.0,Balangoda,0,USED,1,1,1,1,47.5,26
TOYOTA,COROLLA AE110 SE LIMITED,1500.0,Automatic,Petrol,187000.0,Negombo,Ongoing Lease,USED,1,1,1,1,39.25,17
TOYOTA,COROLLA AE110 XE SALOON,1500.0,Automatic,Petrol,330000.0,Balangoda,0,USED,1,1,1,1,31.9,30
TOYOTA,COROLLA AE110 XE SALOON,1500.0,Automatic,Petrol,308000.0,Kurunegala,0,USED,1,1,1,1,39.5,28
TOYOTA,COROLLA AE80,1290.0,Manual,Petrol,440000.0,Malabe,0,USED,1,Not_Available,Not_Available,Not_Available,10.0,40
TOYOTA,COROLLA AE80,1300.0,Manual,Petrol,429000.0,Embilipitiya,0,USED,1,Not_Available,Not_Available,Not_Available,8.2,39
TOYOTA,COROLLA AE80,1300.0,Manual,Petrol,451000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,8.75,41
TOYOTA,COROLLA AE80,1300.0,Manual,Petrol,451000.0,Pannala,0,USED,1,Not_Available,Not_Available,Not_Available,12.0,41
TOYOTA,COROLLA AE80,1300.0,Manual,Petrol,429000.0,Warakapola,0,USED,1,1,Not_Available,Not_Available,10.5,39
TOYOTA,COROLLA AE81,1500.0,Manual,Petrol,440000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,7.8,40
TOYOTA,COROLLA AE81,1450.0,Manual,Petrol,451000.0,Kegalle,0,USED,1,1,Not_Available,Not_Available,8.9,41
TOYOTA,COROLLA AE81,1500.0,Manual,Petrol,451000.0,Panadura,0,USED,1,Not_Available,Not_Available,Not_Available,10.2,40
TOYOTA,COROLLA AE82 GT,1600.0,Manual,Petrol,429000.0,Colombo,0,USED,1,1,Not_Available,Not_Available,32.0,39
TOYOTA,COROLLA AE91,1500.0,Manual,Petrol,396000.0,Kottawa,0,USED,1,1,1,1,14.7,36
TOYOTA,COROLLA AE91,1490.0,Manual,Petrol,418000.0,Matara,0,USED,1,1,1,1,16.5,38
TOYOTA,COROLLA AE91,1500.0,Manual,Petrol,407000.0,Moratuwa,0,USED,1,1,Not_Available,Not_Available,10.65,37
TOYOTA,COROLLA AE91 SE LIMITED G,1500.0,Manual,Petrol,374000.0,Divulapitiya,0,USED,1,1,1,1,23.0,34
TOYOTA,COROLLA CE 108 L EXTRA,2000.0,Automatic,Diesel,308000.0,Kandy,0,USED,1,1,Not_Available,Not_Available,29.5,28
TOYOTA,COROLLA CE100,1995.0,Manual,Diesel,363000.0,Malabe,0,USED,1,1,Not_Available,Not_Available,26.9,33
TOYOTA,COROLLA CE106,2000.0,Automatic,Diesel,319000.0,Gampaha,0,USED,1,1,Not_Available,Not_Available,23.5,29
TOYOTA,COROLLA CE108,1960.0,Automatic,Diesel,297000.0,Kuliyapitiya,0,USED,1,1,Not_Available,Not_Available,29.75,26
TOYOTA,COROLLA CE110,2000.0,Manual,Diesel,286000.0,Maharagama,0,USED,1,1,1,1,35.0,26
TOYOTA,COROLLA CE110,2000.0,Automatic,Diesel,308000.0,Wattala,0,USED,1,1,1,1,31.9,28
TOYOTA,COROLLA CE110,2000.0,Manual,Diesel,264000.0,Kadawatha,0,USED,1,1,1,1,31.5,24
TOYOTA,COROLLA CE110,2000.0,Automatic,Diesel,308000.0,Horana,0,USED,1,1,1,1,28.75,28
TOYOTA,COROLLA CE110,2000.0,Automatic,Diesel,319000.0,Colombo,0,USED,1,1,Not_Available,Not_Available,27.5,29
TOYOTA,COROLLA CE110 L GRADE,2000.0,Automatic,Diesel,297000.0,Kottawa,0,USED,1,1,1,1,39.0,27
TOYOTA,COROLLA CE110 XE SALOON,1970.0,Automatic,Diesel,308000.0,Ja-Ela,0,USED,1,1,1,1,37.9,28
TOYOTA,COROLLA CE110 XE SALOON,1970.0,Automatic,Diesel,308000.0,Ja-Ela,0,USED,1,1,1,1,37.9,28
TOYOTA,COROLLA CE90,1830.0,Manual,Diesel,385000.0,Homagama,0,USED,1,1,Not_Available,Not_Available,15.884375,35
TOYOTA,COROLLA CE90,1830.0,Manual,Diesel,385000.0,Matara,0,USED,1,1,1,Not_Available,16.059375000000003,35
TOYOTA,COROLLA CE90,1032.0,Manual,Diesel,374000.0,Horana,0,USED,1,1,Not_Available,Not_Available,15.95,34
TOYOTA,COROLLA CE90,1500.0,Manual,Diesel,374000.0,Piliyandala,0,USED,1,1,Not_Available,Not_Available,15.975,34
TOYOTA,COROLLA CE90,1500.0,Manual,Diesel,385000.0,Kuliyapitiya,0,USED,Not_Available,1,Not_Available,Not_Available,15.95,35
TOYOTA,COROLLA CE90,1500.0,Manual,Diesel,374000.0,Gampaha,Ongoing Lease,USED,1,1,1,1,16.0,33
TOYOTA,COROLLA CE96,2000.0,Manual,Diesel,396000.0,Kurunegala,0,USED,1,1,Not_Available,Not_Available,16.9,36
TOYOTA,COROLLA CE96 WAGON,1850.0,Manual,Diesel,341000.0,Horana,0,USED,1,1,1,Not_Available,16.8,30
TOYOTA,COROLLA DX,1500.0,Manual,Petrol,341000.0,Ratnapura,0,USED,1,1,Not_Available,1,24.5,31
TOYOTA,COROLLA DX,1300.0,Manual,Petrol,374000.0,Matale,0,USED,Not_Available,1,Not_Available,Not_Available,14.0,33
TOYOTA,COROLLA DX,1300.0,Manual,Petrol,429000.0,Kandy,0,USED,1,1,Not_Available,Not_Available,9.5,38
TOYOTA,COROLLA DX,1500.0,Manual,Petrol,319000.0,Gampola,0,USED,1,1,1,1,24.5,28
TOYOTA,COROLLA DX EE96 AC PS PM,1300.0,Manual,Petrol,396000.0,Kegalle,0,USED,1,1,1,Not_Available,14.75,36
TOYOTA,COROLLA DX KE72,1300.0,Manual,Petrol,429000.0,Kottawa,0,USED,1,Not_Available,Not_Available,Not_Available,6.25,39
TOYOTA,COROLLA DX KE74,1480.0,Manual,Petrol,429000.0,Kegalle,0,USED,1,1,Not_Available,Not_Available,13.0,39
TOYOTA,COROLLA DX WAGON,1300.0,Manual,Petrol,418000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,13.5,38
TOYOTA,COROLLA DX WAGON,1500.0,Manual,Petrol,429000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,10.4,39
TOYOTA,COROLLA DX WAGON,1300.0,Manual,Petrol,396000.0,Ratnapura,0,USED,1,Not_Available,Not_Available,Not_Available,11.75,36
TOYOTA,COROLLA DX WAGON,1500.0,Manual,Petrol,451000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,9.5,41
TOYOTA,COROLLA DX WAGON,1300.0,Manual,Petrol,418000.0,Moneragala,0,USED,1,Not_Available,Not_Available,Not_Available,12.8,38
TOYOTA,COROLLA DX WAGON,1500.0,Manual,Petrol,418000.0,Gampaha,0,USED,1,1,1,Not_Available,15.1,38
TOYOTA,COROLLA DX WAGON,1470.0,Manual,Petrol,396000.0,Colombo,0,NEW,1,Not_Available,Not_Available,Not_Available,12.9,36
TOYOTA,COROLLA DX WAGON,1300.0,Manual,Petrol,451000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,13.0,41
TOYOTA,COROLLA DX WAGON,1500.0,Manual,Petrol,396000.0,Colombo,0,NEW,1,Not_Available,Not_Available,Not_Available,12.5,36
TOYOTA,COROLLA DX WAGON,1500.0,Manual,Petrol,418000.0,Gampaha,0,USED,1,1,1,1,15.1,38
TOYOTA,COROLLA DX WAGON,1500.0,Automatic,Petrol,319000.0,Weligama,0,USED,1,1,Not_Available,Not_Available,16.125,28
TOYOTA,COROLLA DX WAGON,1420.0,Manual,Petrol,418000.0,Pannala,0,USED,1,1,Not_Available,Not_Available,12.75,37
TOYOTA,COROLLA DX WAGON,1500.0,Manual,Petrol,418000.0,Nittambuwa,0,USED,1,1,Not_Available,Not_Available,9.125,37
TOYOTA,COROLLA DX WAGON EE106,1300.0,Automatic,Petrol,374000.0,Kaduwela,0,USED,1,1,1,Not_Available,22.0,34
TOYOTA,COROLLA DX WAGON EE96,1300.0,Manual,Petrol,396000.0,Kadawatha,0,USED,1,Not_Available,Not_Available,Not_Available,15.0,36
TOYOTA,COROLLA DX WAGON EE98,1500.0,Manual,Petrol,374000.0,Dankotuwa,0,USED,1,1,1,1,20.75,34
TOYOTA,COROLLA DX WAGON KE72 HIGH ROOF,1200.0,Manual,Petrol,440000.0,Matale,0,USED,1,Not_Available,Not_Available,Not_Available,9.25,40
TOYOTA,COROLLA DX WAGON KE74,1500.0,Manual,Petrol,429000.0,Kegalle,0,USED,Not_Available,1,Not_Available,Not_Available,8.0,38
TOYOTA,COROLLA E80,1350.0,Manual,Petrol,319000.0,Kalutara,0,USED,1,Not_Available,Not_Available,Not_Available,10.0,29
TOYOTA,COROLLA EE100R,1300.0,Manual,Petrol,352000.0,Anuradapura,0,USED,1,1,1,1,25.3,32
TOYOTA,COROLLA EE102,1500.0,Manual,Petrol,308000.0,Kurunegala,0,USED,1,1,1,1,22.75,28
TOYOTA,COROLLA EE110,1300.0,Manual,Petrol,308000.0,Negombo,0,USED,1,1,1,1,33.5,27
TOYOTA,COROLLA EE111,1330.0,Automatic,Petrol,275000.0,Malabe,0,USED,1,1,1,1,37.9,25
TOYOTA,COROLLA EE111,1330.0,Automatic,Petrol,308000.0,Kegalle,0,USED,1,1,Not_Available,Not_Available,33.0,28
TOYOTA,COROLLA EE90,1300.0,Manual,Petrol,385000.0,Elpitiya,0,USED,1,1,Not_Available,1,16.0,34
TOYOTA,COROLLA EE90,1330.0,Manual,Petrol,407000.0,Mirigama,0,USED,1,Not_Available,Not_Available,Not_Available,14.5,36
TOYOTA,COROLLA EE96,1300.0,Manual,Petrol,396000.0,Kegalle,0,USED,1,1,1,Not_Available,14.75,36
TOYOTA,COROLLA EE96,1300.0,Manual,Petrol,396000.0,Moratuwa,0,USED,1,Not_Available,Not_Available,Not_Available,15.5,36
TOYOTA,COROLLA EE96,1300.0,Manual,Petrol,374000.0,Negombo,0,USED,1,Not_Available,Not_Available,Not_Available,17.5,34
TOYOTA,COROLLA EE96 DX WAGON,1300.0,Manual,Petrol,407000.0,Matale,0,USED,1,1,Not_Available,Not_Available,16.5,37
TOYOTA,COROLLA EE98,1500.0,Manual,Petrol,308000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,14.75,28
TOYOTA,COROLLA ELEPHANT BACK,1500.0,Manual,Petrol,330000.0,Ja-Ela,0,USED,1,1,Not_Available,Not_Available,23.0,29
TOYOTA,COROLLA ELEPHANT BACK CE 108,1970.0,Automatic,Diesel,308000.0,Polonnaruwa,0,USED,1,1,Not_Available,Not_Available,31.4,28
TOYOTA,COROLLA ELEPHANT BACK CE106,2000.0,Manual,Diesel,319000.0,Kandy,0,USED,1,1,Not_Available,Not_Available,23.0,28
